dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,2,300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9806315575670838,1.0207148270481552,0.04008326948107144,0.0,3.5995480000110547,3.5995480000110547,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,3,400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9752795564769686,0.976262315817078,0.0009827593401093848,0.0,3.410905000009734,3.410905000009734,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,4,500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9712384521350595,0.9705398830636225,0.0006985690714370607,0.0,3.4123569998882886,3.4123569998882886,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,5,600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9675603284308496,0.9663958376611067,0.0011644907697428986,0.0,4.12081199988279,4.12081199988279,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,6,700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9660478780379594,0.9629855822902348,0.0030622957477246526,0.0,3.8091589999567077,3.8091589999567077,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,7,800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9616956746523084,0.9623515790837138,0.0006559044314053963,0.0,3.5479949999626115,3.5479949999626115,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,8,900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9587331815490454,0.9594892494152588,0.0007560678662134057,0.0,5.424661000006381,5.424661000006381,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,9,1000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9559032852470232,0.9558087432241734,9.454202284975288e-05,0.0,5.372846000000209,5.372846000000209,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,10,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9530691021245044,0.9534443196014318,0.00037521747692748075,0.0,4.542215000128635,4.542215000128635,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,11,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9502762864236352,0.9508544283240712,0.0005781419004360355,0.0,4.014533000145093,4.014533000145093,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,12,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9475253528426556,0.9470698770578654,0.0004554757847902158,0.0,3.600290000122186,3.600290000122186,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,13,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9449697434528336,0.9453693189292072,0.0003995754763735926,0.0,3.4372009999970032,3.4372009999970032,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,14,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9397477438877864,0.9409267168819085,0.0011789729941221738,0.0,3.4901950000403303,3.4901950000403303,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,15,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9344635393817696,0.9365320126648116,0.0020684732830419383,0.0,3.4610120001161704,3.4610120001161704,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,16,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9311605361261291,0.9324128451449734,0.001252309018844211,0.0,3.3266610000737273,3.3266610000737273,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,17,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9281714000892136,0.9299684961403286,0.0017970960511149991,0.0,3.274410999893007,3.274410999893007,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,18,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9261280130882223,0.926422558236692,0.0002945451484696049,0.0,3.4798830001818715,3.4798830001818715,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,19,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9225235513543498,0.9227336244528042,0.00021007309845433308,0.0,3.3653969999249966,3.3653969999249966,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,20,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9205669275157128,0.921952436730476,0.0013855092147632142,0.0,3.3232570001473505,3.3232570001473505,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,21,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9158961173081944,0.9194650610534619,0.0035689437452675055,0.0,3.3804469999267894,3.3804469999267894,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,22,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9132553724738692,0.9203243535261125,0.007068981052243295,0.0,4.153449000114051,4.153449000114051,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,23,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.908088565294652,0.9115790631169555,0.0034904978223034844,0.0,3.4024080000563117,3.4024080000563117,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,24,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9062059126176006,0.9093424904610831,0.0031365778434824243,0.0,3.3740149999630376,3.3740149999630376,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,25,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.902650223558382,0.9067217274858826,0.004071503927500664,0.0,3.319889000067633,3.319889000067633,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,26,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8970164783042901,0.9004545363474179,0.0034380580431278007,0.0,4.093309999916528,4.093309999916528,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,27,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8955279790273843,0.8972658095712934,0.0017378305439090802,0.0,3.6808790000577574,3.6808790000577574,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,28,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8923826360524445,0.89655727400715,0.004174637954705518,0.0,3.4680119999848102,3.4680119999848102,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,29,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8875307108931189,0.8908217104654718,0.003290999572352904,0.0,3.4433099999660044,3.4433099999660044,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,30,3300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8861099209495147,0.8927011031604173,0.006591182210902602,0.0,3.556612000011228,3.556612000011228,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,31,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8784998418529466,0.8771280912749333,0.0013717505780133088,0.0,4.628848000038488,4.628848000038488,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,32,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8775168733432505,0.8800509480288403,0.00253407468558986,0.0,3.7012150000919064,3.7012150000919064,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,33,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8743485857098444,0.8765434917678707,0.0021949060580263025,0.0,3.6517159999220894,3.6517159999220894,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,34,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8687423021640659,0.8690363878588684,0.0002940856948024928,0.0,3.5857850000411418,3.5857850000411418,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,35,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8677545381094276,0.8684096332369512,0.0006550951275235972,0.0,3.5519809998731944,3.5519809998731944,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,36,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8647647074756244,0.8676578313339565,0.0028931238583320695,0.0,3.399545999855036,3.399545999855036,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,37,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8597159787176375,0.8635422077086551,0.0038262289910175884,0.0,5.1835790000041015,5.1835790000041015,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,38,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8585044488392131,0.8639820524572408,0.005477603618027738,0.0,3.6107180001181405,3.6107180001181405,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,39,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8558210783079485,0.8638003711191289,0.007979292811180372,0.0,3.544816999919931,3.544816999919931,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,40,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8528553242539866,0.8611162318654891,0.008260907611502555,0.0,3.4113950000573823,3.4113950000573823,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,41,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8480751510315622,0.8524196376462508,0.00434448661468867,0.0,3.4796609998011263,3.4796609998011263,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,42,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8471692346051477,0.8537297396484688,0.006560505043321063,0.0,3.3727449999787495,3.3727449999787495,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,43,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8415804136011051,0.8622073227574378,0.020626909156332696,0.0,4.194063999875652,4.194063999875652,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,44,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8347806722035154,0.8457797013593373,0.01099902915582196,0.0,3.570394000007582,3.570394000007582,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,45,5100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8328775889716871,0.8442014935517113,0.011323904580024191,0.0,3.4487549999084877,3.4487549999084877,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,46,5200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8273089458048407,0.8356222190553271,0.008313273250486364,0.0,3.42467299992677,3.42467299992677,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,47,5300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.827369983312153,0.8370839016922667,0.009713918380113706,0.0,3.3602399998926558,3.3602399998926558,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,48,5400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8247212696887835,0.8373077830292162,0.012586513340432703,0.0,3.3633450000252196,3.3633450000252196,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,49,5500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8196922644614083,0.8295543078419071,0.009862043380498786,0.0,3.27694300017356,3.27694300017356,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,50,5600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8195239857928405,0.8316828122726309,0.012158826479790386,0.0,3.3431770000333927,3.3431770000333927,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,51,5700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.816932132282543,0.8303438649881582,0.013411732705615131,0.0,3.3493920000182698,3.3493920000182698,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,52,5800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8137345093917255,0.8280311154732083,0.014296606081482754,0.0,4.40122899999551,4.40122899999551,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,53,5900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8116310891410191,0.8271969294298461,0.015565840288827015,0.0,3.672225999935108,3.672225999935108,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,54,6000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8090168573306769,0.825897699169151,0.01688084183847416,0.0,3.432249999832493,3.432249999832493,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,55,6100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8044890049108995,0.8173001502498085,0.012811145338909036,0.0,3.8299310001548292,3.8299310001548292,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,56,6200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.804274307296472,0.8173927371265172,0.013118429830045186,0.0,4.141507999975147,4.141507999975147,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,57,6300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8016518265475705,0.8182239247425118,0.01657209819494132,0.0,3.5986249999950815,3.5986249999950815,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,58,6400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.797042897981817,0.8101212782945976,0.013078380312780524,0.0,4.609178999999131,4.609178999999131,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,59,6500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7976887593859885,0.8107908646704576,0.01310210528446909,0.0,4.112749000114491,4.112749000114491,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,60,6600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7952317894463886,0.8107221783123941,0.015490388866005511,0.0,3.649477999942974,3.649477999942974,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,61,6700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7945186435000929,0.8013712413197643,0.006852597819671402,0.0,4.49992799985921,4.49992799985921,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,62,6800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.794078485355315,0.8013568336377027,0.007278348282387714,0.0,4.414445999827876,4.414445999827876,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,63,6900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7922996340491574,0.8004801152268538,0.00818048117769643,0.0,4.359770999826651,4.359770999826651,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,64,7000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7876275886413375,0.7911059273430179,0.00347833870168035,0.0,4.2078139999830455,4.2078139999830455,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,65,7100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7898454583105572,0.7932550785937981,0.0034096202832408773,0.0,3.989728000078685,3.989728000078685,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,66,7200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.785471351917183,0.792090349400907,0.006618997483723965,0.0,5.032358000107706,5.032358000107706,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,67,7300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7832114248031918,0.7902929310309609,0.007081506227769041,0.0,5.05418800003099,5.05418800003099,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,68,7400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7801298377481299,0.7854626201854397,0.005332782437309724,0.0,4.059620000134601,4.059620000134601,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,69,7500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7788804635571079,0.7870748780734905,0.008194414516382587,0.0,3.780731000006199,3.780731000006199,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,70,7600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7771024413622475,0.7869151232822599,0.00981268192001239,0.0,4.3476299999838375,4.3476299999838375,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,71,7700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7738082209078048,0.7806050529178978,0.006796832010093068,0.0,3.985266999961823,3.985266999961823,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,72,7800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7733043063962132,0.7825348838284071,0.00923057743219391,0.0,3.702034000070853,3.702034000070853,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,73,7900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7712571691772259,0.7848004048332115,0.013543235655985586,0.0,3.6783010000362992,3.6783010000362992,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,74,8000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7672022537380233,0.7824827069687763,0.015280453230753,0.0,3.5380680001253495,3.5380680001253495,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,75,8100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7682978224324942,0.7853496806430156,0.017051858210521353,0.0,5.867966000096203,5.867966000096203,3058.8681640625,1,
